date,campaign,adgroup,ad,impressions,clicks,cost,conversions,revenue
30-10-2020,campaign 1,adgroup 3,ad 7,11,7,0.26,0,0
30-10-2020,campaign 1,adgroup 2,ad 7,1,0,0,0,0
30-10-2020,campaign 1,adgroup 3,ad 8,111,53,2.73,0,0
30-10-2020,campaign 1,adgroup 2,ad 33,12,8,2.01,0,0
30-10-2020,campaign 1,adgroup 1,ad 33,414,156,11.03,4,511.57
30-10-2020,campaign 1,adgroup 4,ad 33,4,1,0.01,0,0
30-10-2020,campaign 1,adgroup 3,ad 33,293,141,7.42,1,283
30-10-2020,campaign 1,adgroup 2,ad 34,1,1,0.08,0,0
30-10-2020,campaign 1,adgroup 3,ad 34,32,14,0.86,0,0
30-10-2020,campaign 1,adgroup 1,ad 34,34,14,1.55,0,0
30-10-2020,campaign 1,adgroup 1,ad 34,49,16,1.29,0,0
30-10-2020,campaign 1,adgroup 4,ad 34,1,1,0.08,0,0
30-10-2020,campaign 1,adgroup 2,ad 34,12,6,3.12,0,0
30-10-2020,campaign 1,adgroup 3,ad 34,11,7,0.11,0,0
30-10-2020,campaign 1,adgroup 1,ad 10,14,5,0.23,3,173.52
31-10-2020,campaign 1,adgroup 1,ad 1,14,7,2.28,0,0
31-10-2020,campaign 1,adgroup 3,ad 1,8,3,0.36,0,0
31-10-2020,campaign 1,adgroup 2,ad 2,15,7,0.24,0,0
31-10-2020,campaign 1,adgroup 4,ad 2,8,5,1.17,0,0
31-10-2020,campaign 1,adgroup 1,ad 2,305,127,10.59,4,617.59
31-10-2020,campaign 1,adgroup 2,ad 3,1,1,2.2,0,0
31-10-2020,campaign 1,adgroup 4,ad 3,3,2,0.22,0,0
31-10-2020,campaign 1,adgroup 1,ad 3,72,29,4.27,1,128
31-10-2020,campaign 1,adgroup 3,ad 3,34,17,0.94,0,0
31-10-2020,campaign 1,adgroup 3,ad 4,15,6,1.15,0,0
31-10-2020,campaign 1,adgroup 3,ad 5,18,12,1.6,2,116
31-10-2020,campaign 1,adgroup 4,ad 32,1,2,2.82,0,0
31-10-2020,campaign 1,adgroup 2,ad 32,3,1,0.01,0,0
31-10-2020,campaign 1,adgroup 3,ad 32,36,16,1.34,0,0
31-10-2020,campaign 1,adgroup 3,ad 32,316,175,13.44,0,0
31-10-2020,campaign 1,adgroup 1,ad 32,189,96,16.27,0,0
31-10-2020,campaign 1,adgroup 2,ad 32,3,1,0.14,0,0
31-10-2020,campaign 1,adgroup 1,ad 32,15,5,0.79,0,0
31-10-2020,campaign 1,adgroup 4,ad 32,7,5,0.83,0,0
31-10-2020,campaign 1,adgroup 3,ad 6,58,26,2.61,1,128
31-10-2020,campaign 1,adgroup 1,ad 7,8,4,0.23,0,0
31-10-2020,campaign 1,adgroup 3,ad 7,7,5,0.33,0,0
31-10-2020,campaign 1,adgroup 3,ad 8,112,45,1.85,0,0
31-10-2020,campaign 1,adgroup 2,ad 33,4,3,0.06,0,0
31-10-2020,campaign 1,adgroup 1,ad 33,331,143,15.09,3,216.07
31-10-2020,campaign 1,adgroup 3,ad 33,291,133,7.01,1,39.89
31-10-2020,campaign 1,adgroup 3,ad 34,53,28,2.26,0,0
31-10-2020,campaign 1,adgroup 1,ad 34,62,28,2.94,0,0
31-10-2020,campaign 1,adgroup 3,ad 34,12,9,0.92,0,0
31-10-2020,campaign 1,adgroup 2,ad 34,2,2,0.02,0,0
31-10-2020,campaign 1,adgroup 1,ad 34,23,7,0.25,1,67.5
31-10-2020,campaign 1,adgroup 1,ad 10,6,3,0.6,0,0
01-11-2020,campaign 1,adgroup 3,ad 1,10,4,0.08,0,0
01-11-2020,campaign 1,adgroup 1,ad 1,6,1,0.1,0,0
01-11-2020,campaign 1,adgroup 4,ad 1,5,3,0.69,0,0
01-11-2020,campaign 1,adgroup 4,ad 2,10,9,5.18,0,0
01-11-2020,campaign 1,adgroup 1,ad 2,143,58,9.08,1,101.84
01-11-2020,campaign 1,adgroup 2,ad 2,9,5,0.1,0,0
01-11-2020,campaign 1,adgroup 3,ad 3,31,13,1.23,0,0
01-11-2020,campaign 1,adgroup 1,ad 3,41,14,1.34,0,0
01-11-2020,campaign 1,adgroup 4,ad 3,2,1,0.02,0,0
01-11-2020,campaign 1,adgroup 3,ad 4,8,5,0.19,0,0
01-11-2020,campaign 1,adgroup 3,ad 5,13,3,0.16,0,0
01-11-2020,campaign 1,adgroup 3,ad 32,26,18,1.11,0,0
01-11-2020,campaign 1,adgroup 1,ad 32,58,30,4.81,0,0
01-11-2020,campaign 1,adgroup 2,ad 32,1,1,0.01,0,0
01-11-2020,campaign 1,adgroup 3,ad 32,158,77,3.62,0,0
01-11-2020,campaign 1,adgroup 1,ad 32,6,3,0.58,0,0
01-11-2020,campaign 1,adgroup 4,ad 32,1,1,0.01,0,0
01-11-2020,campaign 1,adgroup 3,ad 6,44,21,1.5,0,0
01-11-2020,campaign 1,adgroup 3,ad 7,10,8,0.08,0,0
01-11-2020,campaign 1,adgroup 1,ad 7,4,2,0.16,0,0
01-11-2020,campaign 1,adgroup 3,ad 8,62,35,6.39,0,0
01-11-2020,campaign 1,adgroup 1,ad 35,680,306,27.82,10,1413.4
01-11-2020,campaign 1,adgroup 3,ad 35,691,373,25.98,9,637.36
01-11-2020,campaign 1,adgroup 2,ad 35,9,5,0.41,0,0
01-11-2020,campaign 1,adgroup 4,ad 35,14,5,0.91,0,0
01-11-2020,campaign 1,adgroup 3,ad 36,6,4,0.16,0,0
01-11-2020,campaign 1,adgroup 4,ad 36,1,0,0,0,0
01-11-2020,campaign 1,adgroup 2,ad 36,2,1,0.01,0,0
01-11-2020,campaign 1,adgroup 1,ad 36,8,3,0.93,1,118
01-11-2020,campaign 1,adgroup 1,ad 10,3,2,0.04,0,0
02-11-2020,campaign 1,adgroup 4,ad 1,2,2,0.32,0,0
02-11-2020,campaign 1,adgroup 3,ad 1,12,4,0.22,0,0
02-11-2020,campaign 1,adgroup 2,ad 1,3,1,0.04,0,0
02-11-2020,campaign 1,adgroup 1,ad 1,17,4,0.44,0,0
02-11-2020,campaign 1,adgroup 2,ad 2,16,4,0.17,0,0
02-11-2020,campaign 1,adgroup 4,ad 2,9,4,0.36,0,0
02-11-2020,campaign 1,adgroup 1,ad 2,303,124,9.77,2,551.6
02-11-2020,campaign 1,adgroup 1,ad 3,52,23,1.97,0,0
02-11-2020,campaign 1,adgroup 4,ad 3,1,1,0.01,0,0
02-11-2020,campaign 1,adgroup 3,ad 3,45,23,1.27,0,0
02-11-2020,campaign 1,adgroup 2,ad 3,1,0,0,0,0
02-11-2020,campaign 1,adgroup 3,ad 4,18,11,0.35,0,0
02-11-2020,campaign 1,adgroup 3,ad 5,15,7,1.01,0,0
02-11-2020,campaign 1,adgroup 1,ad 32,545,257,25.84,2,186
02-11-2020,campaign 1,adgroup 4,ad 32,1,0,0,0,0
02-11-2020,campaign 1,adgroup 4,ad 32,6,0,0,0,0
02-11-2020,campaign 1,adgroup 3,ad 32,40,15,2.46,0,0
02-11-2020,campaign 1,adgroup 1,ad 32,43,19,1.73,0,0
02-11-2020,campaign 1,adgroup 2,ad 32,4,0,0,0,0
02-11-2020,campaign 1,adgroup 3,ad 32,541,287,23.67,6,744.83
02-11-2020,campaign 1,adgroup 2,ad 32,2,2,0.08,0,0
02-11-2020,campaign 1,adgroup 3,ad 6,96,45,2.95,0,0
02-11-2020,campaign 1,adgroup 3,ad 7,10,8,0.64,0,0
02-11-2020,campaign 1,adgroup 1,ad 7,10,8,0.26,0,0
02-11-2020,campaign 1,adgroup 3,ad 8,106,44,3.45,0,0
02-11-2020,campaign 1,adgroup 1,ad 35,1,0,0,0,0
02-11-2020,campaign 1,adgroup 3,ad 35,1,0,0,0,0
02-11-2020,campaign 1,adgroup 1,ad 10,10,4,0.04,0,0
03-11-2020,campaign 1,adgroup 4,ad 1,6,2,0.04,0,0
03-11-2020,campaign 1,adgroup 1,ad 1,20,8,0.95,0,0
03-11-2020,campaign 1,adgroup 3,ad 1,15,11,1.62,0,0
03-11-2020,campaign 1,adgroup 1,ad 2,447,205,14.48,5,294.21
03-11-2020,campaign 1,adgroup 2,ad 2,10,7,0.73,0,0
03-11-2020,campaign 1,adgroup 4,ad 2,15,12,3.19,1,56
03-11-2020,campaign 1,adgroup 1,ad 3,51,25,5.36,0,0
03-11-2020,campaign 1,adgroup 3,ad 3,40,19,2.88,0,0
03-11-2020,campaign 1,adgroup 4,ad 3,6,4,0.23,0,0
03-11-2020,campaign 1,adgroup 3,ad 4,12,4,0.14,0,0
03-11-2020,campaign 1,adgroup 3,ad 5,22,12,1.25,0,0
03-11-2020,campaign 1,adgroup 3,ad 32,60,25,2.27,0,0
03-11-2020,campaign 1,adgroup 3,ad 32,444,226,17.12,0,0
03-11-2020,campaign 1,adgroup 2,ad 32,4,1,0.01,0,0
03-11-2020,campaign 1,adgroup 4,ad 32,3,0,0,0,0
03-11-2020,campaign 1,adgroup 4,ad 32,5,2,0.03,0,0
03-11-2020,campaign 1,adgroup 2,ad 32,3,1,0.57,0,0
03-11-2020,campaign 1,adgroup 1,ad 32,343,147,15.74,4,690.89
03-11-2020,campaign 1,adgroup 1,ad 32,56,24,1.44,0,0
03-11-2020,campaign 1,adgroup 3,ad 6,144,65,2.43,3,304
03-11-2020,campaign 1,adgroup 3,ad 7,12,4,1.64,1,40
03-11-2020,campaign 1,adgroup 1,ad 7,11,5,0.86,0,0
03-11-2020,campaign 1,adgroup 3,ad 8,112,51,4.53,0,0
03-11-2020,campaign 1,adgroup 1,ad 10,11,2,0.3,0,0
04-11-2020,campaign 1,adgroup 1,ad 1,26,12,1.57,0,0
04-11-2020,campaign 1,adgroup 4,ad 1,3,1,0.59,1,54
04-11-2020,campaign 1,adgroup 2,ad 1,1,0,0,0,0
04-11-2020,campaign 1,adgroup 3,ad 1,15,8,1.19,0,0
04-11-2020,campaign 1,adgroup 2,ad 2,8,5,0.12,0,0
04-11-2020,campaign 1,adgroup 1,ad 2,482,209,21.94,3,218.55
04-11-2020,campaign 1,adgroup 4,ad 2,11,6,1.19,0,0
04-11-2020,campaign 1,adgroup 4,ad 3,3,1,0.06,0,0
04-11-2020,campaign 1,adgroup 3,ad 3,22,11,0.31,0,0
04-11-2020,campaign 1,adgroup 1,ad 3,75,28,5.25,0,0
04-11-2020,campaign 1,adgroup 3,ad 4,11,7,1.98,0,0
04-11-2020,campaign 1,adgroup 3,ad 5,11,5,2.31,0,0
04-11-2020,campaign 1,adgroup 4,ad 32,5,2,2.14,0,0
04-11-2020,campaign 1,adgroup 2,ad 32,1,0,0,0,0
04-11-2020,campaign 1,adgroup 1,ad 32,19,10,1.05,0,0
04-11-2020,campaign 1,adgroup 3,ad 32,597,324,37.59,4,288.22
04-11-2020,campaign 1,adgroup 2,ad 32,4,3,0.09,0,0
04-11-2020,campaign 1,adgroup 3,ad 32,16,5,0.95,0,0
04-11-2020,campaign 1,adgroup 1,ad 32,315,147,19.25,4,307.05
04-11-2020,campaign 1,adgroup 4,ad 32,2,0,0,0,0
04-11-2020,campaign 1,adgroup 3,ad 6,143,65,4.89,5,702.6
04-11-2020,campaign 1,adgroup 1,ad 7,10,5,0.22,1,269.2
04-11-2020,campaign 1,adgroup 3,ad 7,4,3,0.66,0,0
04-11-2020,campaign 1,adgroup 2,ad 7,2,1,0.75,0,0
04-11-2020,campaign 1,adgroup 3,ad 8,66,22,4.16,0,0
04-11-2020,campaign 1,adgroup 1,ad 10,8,4,0.54,0,0
05-11-2020,campaign 1,adgroup 3,ad 1,5,4,1.41,0,0
05-11-2020,campaign 1,adgroup 4,ad 1,2,1,0.41,0,0
05-11-2020,campaign 1,adgroup 1,ad 1,40,10,0.79,0,0
05-11-2020,campaign 1,adgroup 1,ad 2,318,131,14.27,6,945.05
05-11-2020,campaign 1,adgroup 2,ad 2,6,2,0.13,0,0
05-11-2020,campaign 1,adgroup 4,ad 2,15,7,3.69,2,116.94
05-11-2020,campaign 1,adgroup 2,ad 3,4,1,0.03,0,0
05-11-2020,campaign 1,adgroup 3,ad 3,15,10,0.59,0,0
05-11-2020,campaign 1,adgroup 1,ad 3,54,21,2.25,1,54
05-11-2020,campaign 1,adgroup 4,ad 3,3,2,0.25,0,0
05-11-2020,campaign 1,adgroup 3,ad 4,9,4,0.8,0,0
05-11-2020,campaign 1,adgroup 3,ad 5,11,5,0.53,0,0
05-11-2020,campaign 1,adgroup 2,ad 32,2,1,0.02,0,0
05-11-2020,campaign 1,adgroup 2,ad 32,5,4,0.11,0,0
05-11-2020,campaign 1,adgroup 3,ad 32,20,9,1.03,0,0
05-11-2020,campaign 1,adgroup 1,ad 32,519,225,38.71,6,908.25
05-11-2020,campaign 1,adgroup 1,ad 32,96,38,5.71,0,0
05-11-2020,campaign 1,adgroup 3,ad 32,670,317,31.05,6,706.78
05-11-2020,campaign 1,adgroup 4,ad 32,3,0,0,0,0
05-11-2020,campaign 1,adgroup 4,ad 32,4,3,2.91,0,0
05-11-2020,campaign 1,adgroup 3,ad 6,80,40,2,1,144.89
05-11-2020,campaign 1,adgroup 3,ad 7,10,6,0.6,0,0
05-11-2020,campaign 1,adgroup 1,ad 7,14,6,1.57,0,0
05-11-2020,campaign 1,adgroup 3,ad 8,62,21,1.23,0,0
05-11-2020,campaign 1,adgroup 1,ad 10,3,0,0,0,0
06-11-2020,campaign 1,adgroup 2,ad 1,1,1,0.07,0,0
06-11-2020,campaign 1,adgroup 3,ad 1,6,4,0.09,0,0
06-11-2020,campaign 1,adgroup 1,ad 1,33,11,1.11,0,0
06-11-2020,campaign 1,adgroup 4,ad 1,3,0,0,0,0
06-11-2020,campaign 1,adgroup 1,ad 2,323,131,10.84,4,618.35
06-11-2020,campaign 1,adgroup 4,ad 2,13,6,0.18,0,0
06-11-2020,campaign 1,adgroup 2,ad 2,8,3,0.72,0,0
06-11-2020,campaign 1,adgroup 3,ad 3,18,9,0.58,0,0
06-11-2020,campaign 1,adgroup 4,ad 3,3,2,0.27,0,0
06-11-2020,campaign 1,adgroup 1,ad 3,70,21,3.35,0,0
06-11-2020,campaign 1,adgroup 3,ad 4,11,6,0.74,0,0
06-11-2020,campaign 1,adgroup 3,ad 5,13,5,1.6,0,0
06-11-2020,campaign 1,adgroup 2,ad 32,3,0,0,0,0
06-11-2020,campaign 1,adgroup 3,ad 32,630,307,51.23,2,447
06-11-2020,campaign 1,adgroup 3,ad 32,21,6,1.17,0,0
06-11-2020,campaign 1,adgroup 4,ad 32,2,0,0,0,0
06-11-2020,campaign 1,adgroup 4,ad 32,2,1,0.01,0,0
06-11-2020,campaign 1,adgroup 2,ad 32,7,2,0.15,0,0
06-11-2020,campaign 1,adgroup 1,ad 32,540,260,33.42,8,1813.29
06-11-2020,campaign 1,adgroup 1,ad 32,27,10,2.28,1,180
06-11-2020,campaign 1,adgroup 3,ad 6,107,41,3.58,1,210
06-11-2020,campaign 1,adgroup 3,ad 7,5,3,0.28,0,0
06-11-2020,campaign 1,adgroup 1,ad 7,12,8,0.49,0,0
06-11-2020,campaign 1,adgroup 3,ad 8,60,21,3.92,0,0
06-11-2020,campaign 1,adgroup 1,ad 10,8,3,1,0,0
07-11-2020,campaign 1,adgroup 4,ad 1,3,2,0.11,0,0
07-11-2020,campaign 1,adgroup 3,ad 1,8,4,0.39,0,0
07-11-2020,campaign 1,adgroup 1,ad 1,26,10,1.66,0,0
07-11-2020,campaign 1,adgroup 2,ad 2,5,4,0.14,0,0
07-11-2020,campaign 1,adgroup 1,ad 2,291,139,14.02,1,72
07-11-2020,campaign 1,adgroup 4,ad 2,13,6,1.14,0,0
07-11-2020,campaign 1,adgroup 3,ad 3,33,22,2.24,0,0
07-11-2020,campaign 1,adgroup 4,ad 3,6,3,0.26,0,0
07-11-2020,campaign 1,adgroup 2,ad 3,1,0,0,0,0
07-11-2020,campaign 1,adgroup 1,ad 3,85,26,4.31,0,0
07-11-2020,campaign 1,adgroup 3,ad 4,11,6,0.43,0,0
07-11-2020,campaign 1,adgroup 3,ad 5,5,1,0.01,0,0
07-11-2020,campaign 1,adgroup 1,ad 32,16,7,0.51,0,0
07-11-2020,campaign 1,adgroup 2,ad 32,5,2,0.04,0,0
07-11-2020,campaign 1,adgroup 3,ad 32,665,337,47.34,5,515.4
07-11-2020,campaign 1,adgroup 4,ad 32,3,3,1.09,0,0
07-11-2020,campaign 1,adgroup 4,ad 32,4,4,1.49,0,0
07-11-2020,campaign 1,adgroup 3,ad 32,28,21,9.93,0,0
07-11-2020,campaign 1,adgroup 1,ad 32,455,226,34.64,4,562
07-11-2020,campaign 1,adgroup 2,ad 32,2,0,0,0,0
07-11-2020,campaign 1,adgroup 3,ad 6,67,37,1.54,1,80
07-11-2020,campaign 1,adgroup 3,ad 7,5,1,0.29,0,0
07-11-2020,campaign 1,adgroup 1,ad 7,7,4,0.33,0,0
07-11-2020,campaign 1,adgroup 3,ad 8,60,26,7.41,0,0
07-11-2020,campaign 1,adgroup 1,ad 10,6,4,0.72,0,0
07-11-2020,campaign 1,adgroup 2,ad 37,1,0,0,0,0
07-11-2020,campaign 1,adgroup 1,ad 37,81,32,1.87,1,33
07-11-2020,campaign 1,adgroup 3,ad 37,28,10,1,0,0
08-11-2020,campaign 1,adgroup 3,ad 1,3,2,0.08,0,0
08-11-2020,campaign 1,adgroup 4,ad 1,5,1,0.09,0,0
08-11-2020,campaign 1,adgroup 1,ad 1,11,5,0.32,0,0
08-11-2020,campaign 1,adgroup 1,ad 2,213,88,8.15,2,165
08-11-2020,campaign 1,adgroup 4,ad 2,8,2,1.34,0,0
08-11-2020,campaign 1,adgroup 2,ad 2,7,7,0.22,0,0
08-11-2020,campaign 1,adgroup 1,ad 3,48,15,2.21,0,0
08-11-2020,campaign 1,adgroup 2,ad 3,4,3,0.06,0,0
08-11-2020,campaign 1,adgroup 3,ad 3,31,12,1.36,0,0
08-11-2020,campaign 1,adgroup 4,ad 3,2,1,0.11,0,0
08-11-2020,campaign 1,adgroup 3,ad 4,10,5,0.54,1,128
08-11-2020,campaign 1,adgroup 3,ad 5,15,5,0.66,0,0
08-11-2020,campaign 1,adgroup 2,ad 32,1,1,0.01,0,0
08-11-2020,campaign 1,adgroup 4,ad 32,3,1,0.13,1,98
08-11-2020,campaign 1,adgroup 4,ad 32,1,1,0.87,0,0
08-11-2020,campaign 1,adgroup 3,ad 32,554,304,32.34,4,410.28
08-11-2020,campaign 1,adgroup 3,ad 32,33,15,1.23,1,127
08-11-2020,campaign 1,adgroup 1,ad 32,17,10,0.36,0,0
08-11-2020,campaign 1,adgroup 1,ad 32,286,138,16.93,3,579.42
08-11-2020,campaign 1,adgroup 2,ad 32,10,5,0.08,0,0
08-11-2020,campaign 1,adgroup 3,ad 6,75,35,3.13,0,0
08-11-2020,campaign 1,adgroup 1,ad 7,10,5,0.73,0,0
08-11-2020,campaign 1,adgroup 3,ad 7,1,1,0.1,0,0
08-11-2020,campaign 1,adgroup 3,ad 8,59,30,2.17,0,0
08-11-2020,campaign 1,adgroup 1,ad 10,12,4,0.53,0,0
08-11-2020,campaign 1,adgroup 2,ad 38,1,1,0.01,0,0
08-11-2020,campaign 1,adgroup 1,ad 38,374,166,14.12,4,399.3
08-11-2020,campaign 1,adgroup 4,ad 38,14,10,1.01,0,0
08-11-2020,campaign 1,adgroup 3,ad 38,239,123,10.74,1,94
08-11-2020,campaign 1,adgroup 3,ad 37,6,2,0.24,0,0
08-11-2020,campaign 1,adgroup 1,ad 37,36,15,3.89,1,70
09-11-2020,campaign 1,adgroup 3,ad 1,4,3,0.72,0,0
09-11-2020,campaign 1,adgroup 1,ad 1,10,6,0.73,0,0
09-11-2020,campaign 1,adgroup 4,ad 1,3,2,0.37,0,0
09-11-2020,campaign 1,adgroup 2,ad 2,20,8,0.2,0,0
09-11-2020,campaign 1,adgroup 4,ad 2,16,6,0.85,1,368.9
09-11-2020,campaign 1,adgroup 1,ad 2,149,75,5.98,0,0
09-11-2020,campaign 1,adgroup 1,ad 3,43,20,2.36,0,0
09-11-2020,campaign 1,adgroup 2,ad 3,2,0,0,0,0
09-11-2020,campaign 1,adgroup 4,ad 3,3,1,0.26,0,0
09-11-2020,campaign 1,adgroup 3,ad 3,17,10,0.81,0,0
09-11-2020,campaign 1,adgroup 3,ad 4,9,3,0.03,0,0
09-11-2020,campaign 1,adgroup 3,ad 5,4,5,0.86,0,0
09-11-2020,campaign 1,adgroup 4,ad 32,6,3,0.25,0,0
09-11-2020,campaign 1,adgroup 2,ad 32,5,1,0.02,0,0
09-11-2020,campaign 1,adgroup 4,ad 32,2,0,0,0,0
09-11-2020,campaign 1,adgroup 3,ad 32,362,203,20.15,3,239.6
09-11-2020,campaign 1,adgroup 1,ad 32,162,82,10.25,2,614
09-11-2020,campaign 1,adgroup 1,ad 32,10,2,0.33,0,0
09-11-2020,campaign 1,adgroup 2,ad 32,1,0,0,0,0
09-11-2020,campaign 1,adgroup 3,ad 32,12,8,1.09,0,0
09-11-2020,campaign 1,adgroup 3,ad 6,81,42,3.69,2,127.1
09-11-2020,campaign 1,adgroup 3,ad 7,2,1,0.01,0,0
09-11-2020,campaign 1,adgroup 1,ad 7,10,4,0.55,0,0
09-11-2020,campaign 1,adgroup 3,ad 8,40,18,1.46,0,0
09-11-2020,campaign 1,adgroup 1,ad 10,16,9,0.62,0,0
09-11-2020,campaign 1,adgroup 3,ad 38,367,197,18.62,2,348
09-11-2020,campaign 1,adgroup 2,ad 38,7,2,0.13,0,0
09-11-2020,campaign 1,adgroup 4,ad 38,9,7,1.23,1,166
09-11-2020,campaign 1,adgroup 1,ad 38,878,439,35.16,13,1996.47
10-11-2020,campaign 1,adgroup 4,ad 1,2,0,0,0,0
10-11-2020,campaign 1,adgroup 3,ad 1,7,1,0.3,0,0
10-11-2020,campaign 1,adgroup 1,ad 1,15,9,1.06,0,0
10-11-2020,campaign 1,adgroup 2,ad 2,12,6,0.54,0,0
10-11-2020,campaign 1,adgroup 1,ad 2,168,74,8.69,1,71.8
10-11-2020,campaign 1,adgroup 4,ad 2,12,8,0.81,0,0
10-11-2020,campaign 1,adgroup 3,ad 3,37,22,3.06,0,0
10-11-2020,campaign 1,adgroup 1,ad 3,43,15,1.86,0,0
10-11-2020,campaign 1,adgroup 3,ad 4,17,10,1.39,0,0
10-11-2020,campaign 1,adgroup 3,ad 5,17,10,1.2,0,0
10-11-2020,campaign 1,adgroup 2,ad 32,2,2,0.05,0,0
10-11-2020,campaign 1,adgroup 3,ad 32,15,8,0.38,0,0
10-11-2020,campaign 1,adgroup 2,ad 32,3,3,0.52,0,0
10-11-2020,campaign 1,adgroup 1,ad 32,106,46,5.3,2,381.5
10-11-2020,campaign 1,adgroup 4,ad 32,1,1,0.15,0,0
10-11-2020,campaign 1,adgroup 4,ad 32,4,2,0.12,0,0
10-11-2020,campaign 1,adgroup 1,ad 32,10,5,0.22,0,0
10-11-2020,campaign 1,adgroup 3,ad 32,503,288,34.07,7,758.66
10-11-2020,campaign 1,adgroup 3,ad 6,93,48,2.53,2,201
10-11-2020,campaign 1,adgroup 1,ad 7,10,3,0.13,0,0
10-11-2020,campaign 1,adgroup 3,ad 7,5,3,0.23,0,0
10-11-2020,campaign 1,adgroup 2,ad 7,2,1,0.05,0,0
10-11-2020,campaign 1,adgroup 3,ad 8,42,22,2.56,0,0
10-11-2020,campaign 1,adgroup 1,ad 10,11,3,0.1,0,0
10-11-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
10-11-2020,campaign 1,adgroup 4,ad 38,9,4,1.53,0,0
10-11-2020,campaign 1,adgroup 2,ad 38,8,1,0.01,0,0
10-11-2020,campaign 1,adgroup 3,ad 38,468,276,34.84,6,740
10-11-2020,campaign 1,adgroup 1,ad 38,1268,671,62.29,11,1425.22
11-11-2020,campaign 1,adgroup 2,ad 1,1,0,0,0,0
11-11-2020,campaign 1,adgroup 3,ad 1,11,5,0.07,0,0
11-11-2020,campaign 1,adgroup 4,ad 1,2,1,0.81,0,0
11-11-2020,campaign 1,adgroup 1,ad 1,26,12,2.07,0,0
11-11-2020,campaign 1,adgroup 2,ad 2,16,10,0.19,0,0
11-11-2020,campaign 1,adgroup 1,ad 2,522,253,28.84,6,1037.21
11-11-2020,campaign 1,adgroup 4,ad 2,17,9,1.28,0,0
11-11-2020,campaign 1,adgroup 1,ad 3,50,28,3.09,0,0
11-11-2020,campaign 1,adgroup 3,ad 3,29,18,2.78,0,0
11-11-2020,campaign 1,adgroup 4,ad 3,4,3,0.3,0,0
11-11-2020,campaign 1,adgroup 3,ad 4,52,34,1.73,1,52
11-11-2020,campaign 1,adgroup 3,ad 5,26,18,3.09,0,0
11-11-2020,campaign 1,adgroup 2,ad 32,1,1,0.01,0,0
11-11-2020,campaign 1,adgroup 1,ad 32,18,9,1.8,0,0
11-11-2020,campaign 1,adgroup 3,ad 32,853,479,62.89,9,1525.12
11-11-2020,campaign 1,adgroup 1,ad 32,1021,562,66.69,16,1855.59
11-11-2020,campaign 1,adgroup 3,ad 32,23,14,2.37,0,0
11-11-2020,campaign 1,adgroup 4,ad 32,12,8,0.82,0,0
11-11-2020,campaign 1,adgroup 2,ad 32,8,3,0.12,0,0
11-11-2020,campaign 1,adgroup 3,ad 6,179,89,4.13,1,42.7
11-11-2020,campaign 1,adgroup 3,ad 7,6,3,0.03,1,175
11-11-2020,campaign 1,adgroup 1,ad 7,81,43,3.61,1,324
11-11-2020,campaign 1,adgroup 3,ad 8,79,23,2.66,0,0
11-11-2020,campaign 1,adgroup 1,ad 10,28,13,1.44,1,170
11-11-2020,campaign 1,adgroup 1,ad 38,2,1,0.01,0,0
11-11-2020,campaign 1,adgroup 3,ad 38,1,0,0,0,0
11-11-2020,campaign 1,adgroup 2,ad 39,5,1,0.01,1,124.68
11-11-2020,campaign 1,adgroup 3,ad 39,374,220,22.24,11,2487.7
11-11-2020,campaign 1,adgroup 4,ad 39,11,6,0.57,0,0
11-11-2020,campaign 1,adgroup 1,ad 39,583,317,42.03,13,1904.66
12-11-2020,campaign 1,adgroup 1,ad 1,9,5,0.33,0,0
12-11-2020,campaign 1,adgroup 3,ad 1,9,6,0.47,0,0
12-11-2020,campaign 1,adgroup 4,ad 2,15,8,1.3,0,0
12-11-2020,campaign 1,adgroup 1,ad 2,298,115,7.29,4,446.28
12-11-2020,campaign 1,adgroup 2,ad 2,18,9,0.9,0,0
12-11-2020,campaign 1,adgroup 2,ad 3,1,1,0.07,0,0
12-11-2020,campaign 1,adgroup 1,ad 3,31,12,1.53,0,0
12-11-2020,campaign 1,adgroup 3,ad 3,37,21,1.9,1,51
12-11-2020,campaign 1,adgroup 4,ad 3,2,1,0.57,0,0
12-11-2020,campaign 1,adgroup 3,ad 4,32,20,1.66,0,0
12-11-2020,campaign 1,adgroup 3,ad 5,12,7,0.46,0,0
12-11-2020,campaign 1,adgroup 2,ad 32,2,1,0.01,0,0
12-11-2020,campaign 1,adgroup 1,ad 32,603,264,19.3,1,110.01
12-11-2020,campaign 1,adgroup 1,ad 32,13,9,0.53,0,0
12-11-2020,campaign 1,adgroup 3,ad 32,600,298,25.16,5,491.87
12-11-2020,campaign 1,adgroup 4,ad 32,4,3,1.21,0,0
12-11-2020,campaign 1,adgroup 4,ad 32,2,1,0.01,0,0
12-11-2020,campaign 1,adgroup 3,ad 32,12,8,0.3,0,0
12-11-2020,campaign 1,adgroup 3,ad 6,104,51,1.21,2,156.9
12-11-2020,campaign 1,adgroup 2,ad 7,1,0,0,0,0
12-11-2020,campaign 1,adgroup 3,ad 7,5,2,0.13,0,0
12-11-2020,campaign 1,adgroup 1,ad 7,11,5,0.45,0,0
12-11-2020,campaign 1,adgroup 3,ad 8,37,16,0.72,0,0
12-11-2020,campaign 1,adgroup 1,ad 10,18,4,0.52,0,0
